("right",4.898809932256455)
("frisk",4.898044167377843)
("river",4.897741716898606)
("smith",4.8972473355755595)
("never",4.896434929264697)
("vapid",4.896265606223503)
("yacht",4.895121099644927)
("flask",4.894761903551968)
("reedy",4.89457950839576)
("trust",4.894479276992456)
("julep",4.8943315789113875)
("pence",4.8940543768830995)
("taboo",4.893931138881805)
("nexus",4.893850541342655)
("burly",4.893170726864063)
("lever",4.892651796495085)
("gouty",4.892131060524124)
("butte",4.892000568640103)
("Hardy",4.891359585693707)
("velum",4.890962620810416)
("geode",4.889647711325465)
("small",4.8893690859204355)
("watch",4.888665501274029)
("welch",4.888440791510642)
("junta",4.8882770299254545)
("hence",4.886668829553409)
("mould",4.885894484714021)
("unrip",4.885236115546607)
("tough",4.885127181973914)
("ensue",4.884510347914226)
("aught",4.884331701745426)
("lurch",4.883951275821151)
("sieve",4.883290875383933)
("mulct",4.883098209332853)
("porky",4.882933961105328)
("wrong",4.8827683544643765)
("weigh",4.8808811220216155)
("swell",4.880568094518812)
("divot",4.879500211618265)
("gamut",4.879366173246495)
("Dover",4.879205686719762)
("Harpy",4.878548266042738)
("toxin",4.878013204114126)
("wordy",4.877083571563033)
("sough",4.876476896884208)
("Aryan",4.876160524088713)
("gaudy",4.875374995813655)
("basso",4.873768319112799)
("wench",4.873377342031317)
("shift",4.873080271063122)
("softy",4.872310143916795)
("aloof",4.871689630959053)
("silky",4.871471485470295)
("wormy",4.869394870984207)
("adage",4.8679566068162075)
("ether",4.86783354270787)
("Andes",4.867518427043782)
("edify",4.867121237366552)
("jolty",4.867118820877528)
("bingo",4.865758667381718)
("kaput",4.865715014476239)
("Berne",4.865125328765063)
("grimy",4.8635084308485315)
("apeak",4.862582123586674)
("spicy",4.8623510459846155)
("abbey",4.860636935092885)
("Xerox",4.860298296938805)
("churn",4.860180053802008)
("Libra",4.859269614012526)
("avoid",4.858711829322758)
("prior",4.858077982899854)
("midst",4.856265916077368)
("Venus",4.8558027813538365)
("pesky",4.855737268742738)
("lupin",4.854473497394846)
("sibyl",4.853252033408661)
("guess",4.852610360585709)
("obese",4.8520850560354605)
("Huron",4.852001058094166)
("mavin",4.851947847051474)
("Freud",4.851947455717444)
("shaky",4.851081639343856)
("crimp",4.850956335272972)
("Italy",4.850852054953795)
("slick",4.850532877373382)
("chalk",4.850106897108945)
("bound",4.849632490821269)
("speck",4.84907970286451)
("bimah",4.84848994170145)
("gouge",4.847719067468759)
("Roman",4.847012182376278)
("gross",4.846877710083996)
("lilac",4.8458766190708635)
("youth",4.8453697989786715)
("swami",4.845136238443115)
("ictus",4.84396424957805)
("moldy",4.843858192846315)
("prick",4.843721784249208)
("growl",4.843203642597865)
("hound",4.8427756424320885)
("Doric",4.842533760188864)
("error",4.842133767531088)
("pipal",4.841361192214774)
("strut",4.841260903647671)
("Moses",4.840774767288571)
("group",4.840647494564818)
("belly",4.839703326791562)
("pivot",4.839665728430452)
("thong",4.839146510335551)
("wrack",4.837991885810762)
("havoc",4.837708509201133)
("shack",4.837329741077946)
("nerve",4.836584545135133)
("arras",4.8354054851176835)
("grown",4.834683585904871)
("zerox",4.834372051953142)
("magic",4.833633650215459)
("swamp",4.8329865633096105)
("dolor",4.832338112520327)
("lists",4.832307748369624)
("befog",4.832026663418224)
("phony",4.831634096321152)
("hanky",4.83144225567852)
("stung",4.830124128911292)
("wilco",4.829940007302669)
("troth",4.82940831066124)
("crowd",4.829270836171491)
("rocky",4.829219118149739)
("motor",4.827768519565766)
("Tonga",4.82718708455445)
("loony",4.826439566642559)
("defog",4.825645808246769)
("troop",4.824960693893042)
("lucid",4.822221201760172)
("thyme",4.821575577538612)
("emery",4.820443460838276)
("annoy",4.820077615009042)
("virus",4.819349964450275)
("black",4.818393152148033)
("plush",4.8183262362505666)
("incur",4.818051785340948)
("fluke",4.8177129263927)
("thrum",4.817137310979115)
("unsex",4.816837580143961)
("doubt",4.816500526533537)
("jello",4.815987981555914)
("stout",4.815750900544252)
("shrug",4.815579242760064)
("deuce",4.815305542102486)
("rough",4.815241241937577)
("quail",4.814385133031889)
("lamia",4.81418344323589)
("virtu",4.811927454593485)
("twang",4.811385706180673)
("whist",4.811218355189553)
("chess",4.809760272248905)
("cling",4.809690013547722)
("amply",4.809414591802502)
("Ceres",4.809230099133123)
("forum",4.809130612553226)
("heave",4.808924946117552)
("colon",4.808891488398834)
("seven",4.8086003064760945)
("Crete",4.8081789324471504)
("truck",4.80730321057506)
("limbo",4.80708539221959)
("quasi",4.806982287811296)
("twirp",4.805745557742547)
("baulk",4.805620000869174)
("China",4.803916773104095)
("arrow",4.8037869296905535)
("harry",4.803454900452759)
("agape",4.803323425787258)
("shoot",4.8031758352474885)
("umbel",4.8028717902028895)
("macho",4.802628846320624)
("scoot",4.801617538119105)
("brown",4.8006893205075825)
("budge",4.800403958290654)
("moron",4.8001631527507564)
("syrup",4.800080297300183)
("campy",4.799675876980368)
("basal",4.798876908897279)
("skeet",4.798329988399097)
("coach",4.797683863759471)
("optic",4.797274438019569)
("cr\232me",4.79676127094494)
("mania",4.796621873749344)
("jaded",4.796522104181309)
("Syria",4.796064293823856)
("abhor",4.795148917854842)
("sonsy",4.794897928842377)
("needs",4.794029427897822)
("hefty",4.793457151519944)
("brush",4.7930635555047045)
("Volga",4.792047823146754)
("Iliad",4.791949458023597)
("imbed",4.791893225535453)
("slung",4.791734357860143)
("pinon",4.791623472946662)
("catty",4.791617409073101)
("ferry",4.791592272295108)
("pinko",4.79158549094915)
("udder",4.791240989261744)
("xenon",4.789592225507925)
("build",4.788758072488785)
("bebop",4.787794892627006)
("robot",4.787544638809999)
("seize",4.7858385961373635)
("Texas",4.785742640373097)
("whelp",4.7850085034567105)
("imago",4.784793701985849)
("comma",4.783541796613885)
("quark",4.782824359278612)
("Midas",4.781918269034778)
("fatal",4.781191105675669)
("imbue",4.780581034114899)
("balsa",4.780469452309766)
("knout",4.78038669733426)
("washy",4.7793062815169876)
("Helen",4.777845772698696)
("larva",4.777809875346415)
("catch",4.777633954943507)
("creek",4.776873069050544)
("smack",4.775657337993749)
("ivory",4.775531982078784)
("motif",4.7754015661735165)
("sooty",4.775211352289629)
("dodge",4.774809998015983)
("joust",4.774781312666942)
("abeam",4.774254190852346)
("dowry",4.77395203371207)
("glass",4.773437787548113)
("debug",4.771439963878773)
("frown",4.771397231261812)
("lumme",4.770447513490699)
("lyric",4.7703235113982725)
("bleed",4.770052180526655)
("gismo",4.769988745454354)
("filth",4.769922088852418)
("amiss",4.769736294908727)
("uncap",4.769516791956425)
("whirl",4.769287597225467)
("Spain",4.76791944578511)
("snick",4.767105227860753)
("Gabon",4.766043899933146)
("brill",4.765657671905434)
("situs",4.765335371558262)
("guild",4.765260519778394)
("issue",4.765000161408096)
("crypt",4.764148307169211)
("wring",4.764076859278223)
("pally",4.763398091140833)
("Oscar",4.76335788023384)
("sooth",4.76321637260783)
("lough",4.763080868164125)
("\233clat",4.76256287681957)
("input",4.762427962051629)
("oakum",4.760331197343313)
("godly",4.760055875846432)
("sheep",4.7594619374495055)
("scamp",4.758349477748018)
("banjo",4.7575113505437345)
("vetch",4.7569969068174)
("brick",4.756833437393913)
("silly",4.75596757725413)
("ketch",4.755744680725239)
("waspy",4.755605982003206)
("Gouda",4.755552804833127)
("lunch",4.755446128419579)
("scuba",4.755286198639832)
("sonny",4.754546152356845)
("mound",4.7544502003374625)
("farad",4.754185930586254)
("shtik",4.753634155162693)
("beige",4.753489437615448)
("zloty",4.752110936334354)
("labia",4.751455926648979)
("kneel",4.7513947540272135)
("Joyce",4.750745408837786)
("attic",4.749567368242377)
("drunk",4.748914552362981)
("spoor",4.748364295761787)
("edema",4.7475287093820135)
("tumid",4.747085915891899)
("boron",4.746920601769093)
("su\232de",4.746666568761319)
("penny",4.745865406227446)
("gaffe",4.745125289356886)
("foxed",4.743830719536441)
("oxide",4.7433956073955095)
("upper",4.7433419564894)
("etude",4.742868127315559)
("dryer",4.742427924756601)
("bleep",4.7424091312275145)
("child",4.741093176782107)
("would",4.740948184215359)
("dusty",4.740892486840437)
("cycle",4.740560161030851)
("privy",4.740301588714326)
("scrum",4.740163100200906)
("ledge",4.739778339322317)
("newel",4.739648370752773)
("amigo",4.739444371126689)
("drill",4.738997724277892)
("vigor",4.737352030871244)
("unwed",4.737330032357988)
("dally",4.737221887118558)
("ritzy",4.736857544654052)
("Turin",4.736009328632931)
("Welch",4.734523066411226)
("Reich",4.733359905062517)
("March",4.732619838546497)
("na\239ve",4.731597431849831)
("yonks",4.730581018409017)
("squad",4.729569073224288)
("shirr",4.729399038297392)
("vomit",4.729097360626731)
("agora",4.728996138261942)
("scrub",4.728756549982734)
("shrub",4.72855564461475)
("gutsy",4.728121092823611)
("kebab",4.727813378627373)
("evade",4.727442115791328)
("colic",4.727257656635256)
("trump",4.727074811844781)
("ditto",4.726748145919015)
("bally",4.72524817445594)
("gunge",4.725114625893257)
("fusee",4.72386765034734)
("speed",4.723295108503136)
("stunk",4.7212410117961525)
("messy",4.7208816521668995)
("Burma",4.719312859012974)
("clown",4.718394700797936)
("Bantu",4.717394257052753)
("bunco",4.717067844130442)
("Irish",4.716704073619714)
("scowl",4.716209985310214)
("afoul",4.7158029365668135)
("aphid",4.715038911240535)
("light",4.713923347307375)
("seedy",4.713387371198747)
("flack",4.713356892561594)
("conic",4.71160269250641)
("bhang",4.711558048107574)
("Pluto",4.711446743686575)
("quash",4.71031923862267)
("rabbi",4.710295310304843)
("nabob",4.709489607603926)
("leech",4.707987785168929)
("endue",4.7079781205757785)
("vixen",4.707222897965616)
("theme",4.70667460373672)
("specs",4.706652831575828)
("Virgo",4.704825709505855)
("quoin",4.704646036255722)
("fixed",4.704419274904456)
("found",4.703559113829317)
("grebe",4.7034836925466115)
("Tamil",4.703150168500477)
("kopek",4.703129348918478)
("pryer",4.701320118505572)
("veery",4.700494990378461)
("quoit",4.700474696511843)
("sloop",4.6999600521524165)
("Fauve",4.699894616436158)
("quits",4.699096164405531)
("revue",4.69850734241975)
("think",4.697995785020346)
("ditch",4.697983737582694)
("usual",4.697860205846485)
("verge",4.697687217345434)
("shown",4.697606732754039)
("Seine",4.697374073381872)
("fence",4.697198495130923)
("Peter",4.696668479439713)
("kudos",4.6966282932704075)
("snood",4.696366339135076)
("dwarf",4.693898668735434)
("sense",4.69207260198095)
("cubit",4.691794781589881)
("blink",4.691599573681023)
("pitch",4.690168312262006)
("defer",4.689292778464431)
("umbra",4.688975797384613)
("hatch",4.687728324885975)
("waltz",4.687632805484064)
("fudge",4.687423980179139)
("botch",4.686101001098718)
("where",4.6854680332349075)
("Judas",4.684815639368007)
("elves",4.684732331589407)
("patty",4.684577224552101)
("tenet",4.684355671247257)
("rowdy",4.683887783833959)
("ichor",4.683756237569429)
("undue",4.683688010446598)
("musty",4.6834748709966)
("pekoe",4.683428879590069)
("thing",4.68316083375901)
("blas\233",4.682185772276995)
("knell",4.681483625358187)
("stunt",4.681254532020652)
("music",4.680943315702563)
("study",4.680654510987131)
("Twain",4.679526982635425)
("sinus",4.6782861642975515)
("stood",4.676369107208113)
("nifty",4.676320826056974)
("slosh",4.675374221235771)
("grill",4.673764576834877)
("molto",4.673178269148608)
("gipsy",4.6724461760649)
("tying",4.672201785627957)
("petty",4.6721070028291765)
("rigor",4.671161495102278)
("rondo",4.670490225978508)
("ionic",4.670463870089422)
("flail",4.669253067896561)
("pique",4.667818321040723)
("toxic",4.666432639421762)
("sulky",4.666413225191065)
("offer",4.666097036284998)
("ameba",4.6660716803337925)
("chirr",4.665715008248924)
("outr\233",4.663641594186953)
("crack",4.66332948011124)
("quilt",4.663202216435138)
("mixed",4.663024547278995)
("droop",4.6592353518216365)
("bowls",4.657859927576258)
("Tatar",4.65768594618606)
("scurf",4.657100301381985)
("champ",4.655140823263476)
("kopje",4.654863462872508)
("floor",4.654237375505094)
("Alamo",4.653712873844274)
("Ionic",4.652981122958858)
("unfit",4.652653449237727)
("night",4.652407122785608)
("cumin",4.652403597741288)
("locum",4.651821760645831)
("feces",4.651265721215547)
("pinch",4.650698639261584)
("logos",4.649899940871846)
("massy",4.648906033660543)
("leggy",4.648596529253591)
("album",4.6484336993291615)
("cooly",4.647938862736987)
("frill",4.6478824504198055)
("polio",4.6478323871944545)
("exert",4.646841276785518)
("Nisei",4.64654431655298)
("plunk",4.645796548641836)
("kiosk",4.645303529603574)
("afoot",4.645049343033173)
("annul",4.644913298171382)
("didst",4.644092675751835)
("whelm",4.642187744715622)
("wharf",4.6421134614652315)
("blush",4.642088350536497)
("achoo",4.638853263455969)
("addnl",4.638485969208208)
("elegy",4.638228630512102)
("pithy",4.637921654836691)
("Rodin",4.636790467484699)
("spool",4.63366553128873)
("evens",4.633146786531439)
("smoky",4.631975410770996)
("laddy",4.629538446241655)
("gusty",4.627033732929621)
("boots",4.626061721064171)
("Delhi",4.625635019983425)
("folio",4.624981978240799)
("gauss",4.6244002898465215)
("fling",4.624247586175093)
("sappy",4.623256232118591)
("pouch",4.621957339834257)
("wound",4.621882330689279)
("Louis",4.620179587769013)
("ghoul",4.619707017036854)
("focus",4.619008525441333)
("sedge",4.618622235718354)
("bogus",4.6169500489728605)
("dandy",4.61550214766317)
("vodka",4.614777397340278)
("dryad",4.613636825140837)
("jerky",4.613374391603624)
("shock",4.611991740261955)
("auxin",4.610614657567402)
("event",4.6085462543552875)
("quint",4.608353607142515)
("await",4.60824730414311)
("spoon",4.6082464088555355)
("breve",4.607015633435146)
("fauna",4.6065482661865556)
("spill",4.605258383255867)
("licit",4.605120235896346)
("stuck",4.6047323739238655)
("India",4.604239709757719)
("milch",4.604234395697685)
("Benin",4.603802052007615)
("okapi",4.602900524112354)
("batty",4.601818322329766)
("junto",4.601482536325264)
("award",4.601218480150857)
("ozone",4.600885588299507)
("queer",4.6007212282668695)
("roomy",4.600279985948051)
("clung",4.600261870997175)
("Lenin",4.5997471569958694)
("ember",4.598362910177051)
("lazar",4.598194487343158)
("limit",4.597907481663856)
("mogul",4.595358610761332)
("showy",4.595173621328245)
("karma",4.59511997924965)
("hadji",4.594227019609559)
("boost",4.5910181627655415)
("Mecca",4.590472301474001)
("dishy",4.587154701615476)
("weave",4.586148198714073)
("dingy",4.585109821493874)
("knish",4.584716273379083)
("abbot",4.584367401396736)
("spunk",4.582075000101484)
("slump",4.581312127622871)
("flaky",4.581201264997052)
("tinny",4.580055352999343)
("attar",4.579907746049461)
("pupal",4.579526811542353)
("saggy",4.579185965429622)
("exurb",4.579062536888534)
("aglow",4.577142293148789)
("ennui",4.5768512058487465)
("venue",4.576710811047835)
("calyx",4.576267425762578)
("Scots",4.576244421854309)
("honky",4.575644279219454)
("Quito",4.575353818562356)
("tryst",4.574773004863418)
("avast",4.57163174110199)
("bitch",4.571424428723923)
("tempt",4.569877569758553)
("equip",4.568661796389263)
("Jewry",4.566912923061648)
("chevy",4.565592687545027)
("blown",4.56440676648541)
("ethyl",4.563724232793752)
("burro",4.563714434181652)
("umiak",4.563664899058167)
("augur",4.562298022197767)
("stoop",4.560597966183113)
("theft",4.559919525513419)
("fever",4.558998040673306)
("Byron",4.5566431586929665)
("Sudan",4.556089835559558)
("Tunis",4.555719794384724)
("flush",4.554812169572093)
("cabal",4.554263942207807)
("whelk",4.554233788595417)
("smash",4.554145997184253)
("pubis",4.554138387736341)
("needy",4.554100792486285)
("swing",4.553709779700572)
("feaze",4.553626487831243)
("block",4.55321457591845)
("sixty",4.553185963972577)
("chewy",4.552665161950155)
("Druid",4.552519435819998)
("parka",4.55195812349359)
("tabby",4.551702682724124)
("razor",4.549896876494122)
("jihad",4.549824456953204)
("enemy",4.547497086627376)
("scads",4.54552112397673)
("going",4.54492073158946)
("vinyl",4.5444310894419555)
("panda",4.543861069807957)
("epoxy",4.542165340133585)
("spasm",4.541501686591484)
("snoop",4.540659064564011)
("beget",4.540324554644971)
("alibi",4.539895977749135)
("nappy",4.538386197959648)
("brood",4.53830403794928)
("gloss",4.53808261081581)
("crock",4.537591212793744)
("Mocha",4.534971268908175)
("lying",4.533577942867466)
("smock",4.532422219498432)
("fluid",4.532157979777732)
("axiom",4.530062672688877)
("swift",4.5269914274288645)
("fanny",4.526642738478217)
("coypu",4.526146228496142)
("jerry",4.5249060343995495)
("gassy",4.524700441257996)
("pasha",4.5240615181419015)
("fryer",4.523777773855368)
("telex",4.523259383574082)
("April",4.523215946562941)
("ought",4.522034694185451)
("stump",4.521343199236443)
("young",4.517275223713782)
("slips",4.514897690787235)
("clunk",4.514303995616499)
("schwa",4.514112060763697)
("yahoo",4.513349618709873)
("nixie",4.5109106755721715)
("villa",4.5096184428868336)
("gayly",4.509246331720631)
("clack",4.50917931247932)
("rumor",4.507948849605381)
("milky",4.507702769659419)
("blitz",4.507120641077737)
("itchy",4.506885291895382)
("emend",4.505497639452955)
("filmy",4.505297923852543)
("snips",4.505112585736269)
("apply",4.504763353006098)
("wrung",4.504396236329697)
("dolly",4.503768720964279)
("glebe",4.50372629863333)
("sweep",4.50313689592304)
("Islam",4.502853898236595)
("fusty",4.499763031590274)
("naval",4.498942235480574)
("bliss",4.4987875494644625)
("alack",4.494648026840808)
("allow",4.4937471397135536)
("blimp",4.492906793246658)
("Sofia",4.491848200982507)
("radar",4.490008403963557)
("filch",4.489022224739848)
("hewer",4.488850057770306)
("bosky",4.488374862839023)
("Yahwe",4.4880867538541835)
("rotor",4.487409436106147)
("mingy",4.486840983378163)
("Jacob",4.4867142460094644)
("winch",4.485872505271679)
("owing",4.4854857826613115)
("adapt",4.483069896020136)
("fishy",4.4810294894545155)
("weeny",4.480763938605616)
("halma",4.480186444708784)
("idiot",4.479610577143764)
("sixth",4.47854270949823)
("Nehru",4.4781304720492265)
("staff",4.4771290374358)
("proxy",4.477126812075991)
("curvy",4.476786144771854)
("every",4.476421323793664)
("bunko",4.476319890986751)
("snuck",4.475598827011468)
("union",4.475164252706307)
("qualm",4.473309031997629)
("thick",4.473211577559525)
("dwell",4.472435465264625)
("again",4.472245078216183)
("array",4.471512727616849)
("educe",4.471378976179745)
("downy",4.4709031674177515)
("Haiti",4.470807015817158)
("flown",4.470744594905207)
("lyc\233e",4.467678179517114)
("awake",4.467100232633045)
("exile",4.466955508120437)
("dough",4.466225684255994)
("witch",4.4661259456427125)
("jingo",4.463628080782298)
("crook",4.4633139341069095)
("fatty",4.462461486574339)
("bylaw",4.462274253312479)
("finch",4.462152982323225)
("floss",4.462107519570935)
("fondu",4.46178910209414)
("synch",4.461443202993917)
("kebob",4.460591065358618)
("runny",4.4577760858834505)
("amuck",4.456957061232926)
("cecum",4.456871594514697)
("odium",4.45445059287626)
("worry",4.453736729806524)
("Cuban",4.453479572023665)
("flock",4.4534053198630135)
("dinky",4.45166674565627)
("aging",4.450824779385449)
("chink",4.450328889912502)
("kapok",4.450112752312543)
("potty",4.448584098279902)
("cushy",4.448329911661178)
("whipt",4.447247196820967)
("ivied",4.447160203981271)
("Hydra",4.446264875578803)
("agave",4.446224282969423)
("hedge",4.446208746793682)
("helve",4.444989468151661)
("Sinai",4.44350537571193)
("sully",4.442599252007121)
("beech",4.44230911237282)
("usury",4.440005172702059)
("imply",4.439911105315408)
("schmo",4.437988364190634)
("blowy",4.437947748578063)
("wheel",4.437399049795521)
("avail",4.436444543343905)
("spiky",4.436402248639126)
("alpha",4.435995309690375)
("pagan",4.435152522826912)
("truth",4.434937167272843)
("sylph",4.434877117860207)
("Saxon",4.429801481536931)
("cough",4.429623248529851)
("popsy",4.427744262591483)
("dilly",4.427503694623431)
("wispy",4.4263214224754295)
("climb",4.4256604726626065)
("opium",4.4240533260897505)
("punch",4.423716010156397)
("Seder",4.421176640014137)
("tweed",4.420781408819676)
("Wuhan",4.420008763490474)
("Malta",4.419520201169251)
("ninth",4.418232766953843)
("Judah",4.416870342067337)
("dotty",4.415795695045889)
("Satan",4.415753268798731)
("curry",4.415049786525213)
("delve",4.41400759568605)
("butch",4.411074787452175)
("mulch",4.409673816499515)
("Lyons",4.408173750138553)
("width",4.408144299566418)
("judge",4.407581378221784)
("slush",4.406494219806108)
("conch",4.40613666046578)
("unify",4.405239896915344)
("windy",4.405104959093553)
("skill",4.40441885510836)
("withy",4.4037287908480724)
("toddy",4.403424096094726)
("quell",4.400647699513255)
("scull",4.400321390524749)
("condo",4.398464777860021)
("pshaw",4.397232295762826)
("bevel",4.396412461024687)
("burgh",4.3945398486614575)
("nylon",4.394462632201859)
("crumb",4.3942439827784)
("soppy",4.393425097641067)
("snook",4.391797729819643)
("wonky",4.390862520381569)
("blurb",4.388726710596423)
("unman",4.386291573117311)
("knoll",4.385709675598028)
("Bronx",4.383649236531328)
("odour",4.382018467010754)
("proof",4.379351910639315)
("gushy",4.37932295619398)
("Iraqi",4.378620005859531)
("crick",4.378210734991218)
("holly",4.37783958170288)
("cissy",4.377756403786301)
("podgy",4.376620302069676)
("adman",4.375891151428296)
("Diana",4.37483618385118)
("cheep",4.374682952155209)
("outgo",4.374651296512801)
("tepee",4.374117609606919)
("dying",4.372987961833461)
("might",4.370361435183008)
("golly",4.369608592584741)
("pushy",4.369132717989723)
("rugby",4.366962414388337)
("swoon",4.36621148084678)
("flunk",4.365808546885241)
("hyrax",4.364749481058944)
("queen",4.363514279441872)
("melee",4.363359445929397)
("lumpy",4.363226942232394)
("photo",4.363050026694778)
("quoth",4.362127895804277)
("bawdy",4.361920193434319)
("booze",4.361728200403688)
("Purim",4.360651560406558)
("amaze",4.360521829912714)
("lynch",4.359971578722305)
("wacky",4.35886487495632)
("humid",4.357290597275532)
("sunny",4.357121391185596)
("junco",4.356070334838965)
("squab",4.3557672489292925)
("Creek",4.354356847163048)
("outdo",4.350669773639102)
("twist",4.348014981316524)
("gulch",4.347919139812885)
("swash",4.347675398617138)
("groom",4.347485551601159)
("bushy",4.34696109776229)
("dekko",4.346774348651894)
("broom",4.343648829901896)
("hilly",4.342892735281594)
("Greek",4.342565006198089)
("abash",4.3405340593344)
("mossy",4.339494797872774)
("twill",4.3388554288817405)
("lobby",4.338815478597745)
("xylem",4.337327651341263)
("avian",4.337128241129059)
("vouch",4.335644845422844)
("caddy",4.333223489437678)
("d\233cor",4.331870735662559)
("doyly",4.32894050256398)
("booty",4.327716104425376)
("pixie",4.326345221502438)
("hullo",4.325904335798597)
("happy",4.32474418331374)
("kulak",4.32412594691832)
("swung",4.3231351609720114)
("Hymen",4.322719069813219)
("murky",4.322668961287368)
("bight",4.320768410423591)
("furor",4.318771331289945)
("mushy",4.318414259481051)
("Jesus",4.317231214177443)
("tuque",4.315906789020294)
("yucca",4.315298455933017)
("squaw",4.314917926650234)
("bulgy",4.31414678812431)
("calla",4.314038579114718)
("comfy",4.313262199979372)
("dacha",4.312302656714097)
("munch",4.3118072258421165)
("mufti",4.3101530294504204)
("occur",4.309969897810932)
("couch",4.309650846696272)
("cacao",4.308787098186359)
("fjord",4.308323019745612)
("swill",4.306920454711527)
("pluck",4.306904537588815)
("bough",4.3043394246996325)
("belle",4.304258792992025)
("Libya",4.303652293194665)
("hurry",4.302341214652714)
("zilch",4.301958969873438)
("flung",4.301042372701981)
("axial",4.300058190293235)
("bunch",4.297252542027932)
("sunup",4.296814816787442)
("mambo",4.296591664756425)
("squid",4.29594277639969)
("jelly",4.293996340876584)
("quirk",4.292977171203274)
("usurp",4.292586141095751)
("dryly",4.2910662462260785)
("comic",4.290284195430276)
("rigid",4.289397826129078)
("blood",4.28888857449603)
("savvy",4.288633285435324)
("shuck",4.287191077192898)
("moony",4.285342390343231)
("Sahib",4.285257042328359)
("scoop",4.285077210530809)
("booth",4.285069047566244)
("ditty",4.284966766659219)
("awful",4.2831747522136325)
("excel",4.282694837486759)
("taffy",4.2822476972237835)
("wahoo",4.281636861025366)
("tunny",4.281387091695136)
("refer",4.280844681454921)
("admix",4.280690289665675)
("flood",4.280672093262235)
("David",4.279770367771221)
("choky",4.279150428255314)
("phlox",4.2782273072488515)
("pinny",4.277866384058276)
("cheek",4.277471006997162)
("jenny",4.275767354802667)
("cycad",4.275516111154548)
("Kabul",4.27478615189071)
("thump",4.27390494058378)
("frump",4.273173867812903)
("Lydia",4.2727430983179895)
("cocoa",4.271248717908287)
("knack",4.271192750063452)
("primp",4.270584207142854)
("chimp",4.26953353963961)
("awash",4.266775964167166)
("bazar",4.2665370084392515)
("stiff",4.265424872574061)
("clump",4.263052503069305)
("abyss",4.259701628135044)
("gilly",4.259616364820487)
("flick",4.259340990166339)
("clock",4.259238562298992)
("eject",4.258935991764055)
("noddy",4.258898386049111)
("pavan",4.258379762175129)
("finis",4.257468436434606)
("billy",4.254965482549844)
("pawky",4.253307433196095)
("fight",4.253168335034098)
("bossy",4.252474162987585)
("dumps",4.251250426624524)
("samba",4.247936522578696)
("offal",4.2469587734221665)
("bocci",4.2469385307508585)
("abaci",4.246434487807566)
("vizor",4.246260447693986)
("cuppa",4.24523989065669)
("kurus",4.24207588993572)
("pupil",4.241199036565937)
("paddy",4.24079731118496)
("cinch",4.240020013811125)
("chill",4.239851654958205)
("bonny",4.237548854392128)
("lucky",4.237128955890156)
("Idaho",4.2341890003295095)
("visit",4.234133971801534)
("forgo",4.233778584198868)
("chunk",4.232796335048344)
("lipid",4.23173230864761)
("folly",4.22993985161574)
("gauzy",4.228901322286131)
("ruddy",4.228895403010487)
("brook",4.228846993436107)
("Haydn",4.2271653246608505)
("baboo",4.2267049470716636)
("reeve",4.225697854450947)
("pigmy",4.225203333434699)
("verve",4.218929925721985)
("baccy",4.218912769978431)
("pinup",4.217513346817592)
("jetty",4.216200949936223)
("rajah",4.215912360721987)
("Argus",4.2124329420165925)
("canna",4.211433660978376)
("pubic",4.211349450946552)
("kabob",4.208806099116496)
("hitch",4.208331253206202)
("wooly",4.208056834784562)
("fugue",4.207046898319241)
("churr",4.206377611955793)
("missy",4.205340671778205)
("Macao",4.204839635149445)
("whack",4.202876823868025)
("Punic",4.202362478446904)
("icily",4.202343580097476)
("bloom",4.201202080056005)
("Kings",4.20057380133128)
("skimp",4.196942575331237)
("chili",4.196924205193442)
("nutty",4.193787131430576)
("vulva",4.193643156142467)
("Shiva",4.193305682779592)
("poppa",4.192607758778962)
("hying",4.192138599645578)
("geese",4.189602730959516)
("kasha",4.1883189569732515)
("polyp",4.188244647299124)
("igloo",4.187615472836657)
("oddly",4.187384010782373)
("soggy",4.178613765356543)
("wight",4.178430282092833)
("jinks",4.177367236111208)
("bwana",4.176429100541961)
("tatty",4.175486817343394)
("navvy",4.172502653916276)
("dusky",4.170418328104627)
("mooch",4.169503551568251)
("whisk",4.1692928405619005)
("lotto",4.166931452274689)
("nanny",4.1661460626973135)
("khaki",4.165761965577298)
("gloom",4.164614146180366)
("duchy",4.164291583831319)
("goods",4.1639564976094325)
("weepy",4.163450533991945)
("shyly",4.16344807468572)
("check",4.159041461260378)
("husky",4.158687584370197)
("teeth",4.1553939526899155)
("lupus",4.155219054836415)
("howdy",4.154173097052694)
("bitty",4.145219843321556)
("gawky",4.144425741025297)
("hippo",4.1443151296736875)
("shook",4.143175738829097)
("hunky",4.14004481181919)
("papal",4.137517503178551)
("picky",4.133316815326884)
("quack",4.131538038391243)
("sassy",4.129811265338013)
("juror",4.12934961815)
("jalap",4.126198788610821)
("Defoe",4.125693071243356)
("evoke",4.125312597597695)
("dicky",4.124690441970989)
("bulky",4.124026804606658)
("Hindu",4.122810916657089)
("Solon",4.12237687301147)
("thumb",4.121233526434592)
("gammy",4.119909645671317)
("weedy",4.119876925539907)
("embed",4.117553592527452)
("cabby",4.116221560618295)
("baddy",4.110227122561982)
("feoff",4.108691540321634)
("expel",4.108525428930509)
("sniff",4.108042518305596)
("filly",4.103953449464113)
("widow",4.102524583235613)
("Rh\244ne",4.101619521103931)
("timid",4.098995096909169)
